	OTU_1	OTU_2	OTU_3	OTU_4	OTU_5	OTU_6	OTU_7	OTU_8	OTU_9	OTU_10	OTU_12	OTU_13	OTU_16	OTU_17	OTU_18	OTU_19	OTU_21	OTU_23	OTU_24	OTU_25	OTU_27	OTU_29	OTU_30	OTU_31	OTU_32	OTU_33	OTU_34	OTU_35	OTU_37	OTU_38	OTU_39	OTU_40	OTU_42	OTU_43	OTU_44	OTU_45	OTU_46	OTU_47	OTU_52	OTU_53	OTU_54	OTU_55	OTU_57	OTU_58	OTU_59	OTU_61	OTU_62	OTU_63	OTU_65	OTU_66	OTU_67	OTU_68	OTU_69	OTU_71	OTU_73	OTU_75	OTU_76	OTU_78	OTU_80	OTU_82	OTU_84	OTU_85	OTU_86	OTU_87	OTU_88	OTU_90	OTU_92	OTU_94	OTU_95	OTU_96	OTU_99	OTU_100	OTU_103	OTU_104	OTU_106	OTU_111	OTU_113	OTU_115	OTU_116	OTU_118	OTU_120	OTU_121	OTU_133	OTU_134	OTU_136	OTU_137	OTU_139	OTU_146	OTU_150	OTU_151	OTU_152	OTU_153	OTU_160	OTU_182
OTU_65	-6.38434039940759e-13	-5.740956371928323e-13	-7.325109587316736e-13	-5.066093547596341e-12	-6.801910685872392e-13	0.0	-4.710255620750405e-13	-6.362294175545524e-13	-1.0480206945558221e-10	5.57894277390952e-10	-5.309088104874889e-13	9.352209333491811e-10	0.0	0.0	1.7296658276229332e-12	-2.52833330057833e-11	0.0	0.0	1.512527230708606e-10	0.0	-2.6288666350334215e-11	-6.098963746279828e-12	0.0	-5.865822758404908e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1311836241557943e-10	0.0	-3.3900175248212387e-10	0.0	0.0	0.0	-5.888940498859812e-11	0.0	0.0	0.0	5.829447500556324e-10	0.0	-3.5877492301382516e-10	-1.652983970043185e-11	3.535141298159026e-11	6.77867485646616e-11	-1.2480483841649312e-09	0.0	-9.118049508783644e-10	-2.856860135690852e-11	0.0	-5.7513641579316774e-11	-4.053374983761831e-11	0.0	0.0	0.0	-1.7461940719174827e-09	0.0	6.251848486848824e-10	-1.2601145252241429e-09	0.0	-1.090603510626812e-10	-8.309303128054155e-10	5.172456940670465e-10	-1.0803052710606695e-10	3.244894160005774e-10	0.0	0.0	-1.1959815930996117e-09	4.2740296059733e-10	0.0	0.0	0.0	-1.3335315845880388e-10	9.78483577625636e-11	0.0	0.0	0.0	0.0	0.0	-1.1340144520568323e-10	5.345561481409527e-10	-6.928597291523357e-10	6.390525522611068e-10	0.0	-5.542627300410691e-10	0.0	-8.049761270809736e-10	1.5954837965717648e-09	1.2680226237097353e-09	0.0	0.0	0.0
OTU_66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5267986096346365e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.4029453035686556e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.906323682212757e-11	0.0	-2.0980653321357034e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.0337230840673513e-10	0.0	0.0	0.0	-5.429738960510514e-10	0.0	0.0	0.0	0.0	0.0	-1.039534145019669e-10	0.0	0.0	0.0	-1.1281963652580034e-09	0.0	4.1690550090083264e-10	-4.620288356876765e-10	0.0	0.0	-2.8325070759147886e-10	0.0	0.0	0.0	0.0	0.0	-6.39628064954141e-10	2.5890258988658295e-10	0.0	0.0	0.0	-1.1555458977015024e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.572553947853305e-10	1.194863997174785e-10	0.0	-3.7375309058725593e-10	0.0	0.0	4.5100154248520297e-10	5.432091857741049e-10	0.0	0.0	0.0
OTU_67	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2432199800314266e-10	0.0	0.0	0.0	-2.2958831661611782e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9910708497237048e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1163853340434227e-10	0.0	-1.2916252835379457e-10	0.0	0.0	0.0	-4.6961734337055147e-11	0.0	0.0	0.0	0.0	0.0	-1.1102459603107515e-10	0.0	0.0	0.0	-1.2403631456040082e-09	0.0	-8.73815757061037e-10	0.0	0.0	-6.138851457210603e-11	-6.638417995644905e-11	0.0	0.0	0.0	-1.871867100952746e-09	0.0	7.017151817038808e-10	-1.0967994963707463e-09	0.0	0.0	-4.793574554739413e-10	6.47748299382194e-10	0.0	0.0	0.0	0.0	-1.1256042432791454e-09	1.0589064240653222e-09	0.0	2.801537497278946e-11	0.0	-1.0135458041975582e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2433443661987852e-10	-7.431303156489708e-10	-9.813685285146137e-10	0.0	-3.006178191297309e-09	0.0	-5.781275168423888e-10	8.012313035269205e-10	8.304676804962068e-10	0.0	0.0	0.0
OTU_68	-6.118551488056145e-13	-5.559706562979297e-13	-7.119077216577472e-13	-5.084856759146082e-12	-6.579485063957915e-13	0.0	-4.562499566611033e-13	-6.255337864283281e-13	-9.601743687233811e-11	5.112180128949379e-10	-4.972953281061092e-13	7.021631351524133e-10	0.0	0.0	3.031410169928522e-12	-3.465629591093896e-11	0.0	0.0	1.3796645337034657e-10	0.0	-2.662961349672044e-11	-5.877970724496008e-12	0.0	-6.231775900301817e-11	0.0	0.0	0.0	0.0	1.4995891663133924e-11	0.0	0.0	-1.337196083658835e-10	0.0	-3.7702457201546087e-10	0.0	0.0	0.0	-7.428192876493525e-11	1.33282595011906e-11	0.0	0.0	5.710883292455837e-10	0.0	-3.91455109409756e-10	-2.0954505872721153e-11	3.431340177300309e-11	6.94235866737349e-11	-1.2719976405374358e-09	0.0	-9.374326079312438e-10	-3.066644715290753e-11	0.0	-5.771244548342374e-11	-3.1870858205021846e-11	0.0	0.0	0.0	-1.926299195862512e-09	0.0	6.934773964331516e-10	-1.2974378786746535e-09	0.0	-1.1242304524443792e-10	-8.970982056768822e-10	6.270333051982937e-10	-1.1036437668504678e-10	3.506776413835171e-10	0.0	0.0	-1.2449021387565676e-09	5.270435737727629e-10	0.0	0.0	0.0	-1.3601058865486957e-10	8.731817763192433e-11	0.0	0.0	0.0	0.0	0.0	-1.3972220109528e-10	5.305027965308609e-10	-7.89012250040272e-10	6.279285258891557e-10	0.0	-9.880913607737657e-10	0.0	-8.542352645703481e-10	1.77108712259475e-09	1.3793087206091209e-09	0.0	0.0	0.0
OTU_69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.6685097372514167e-10	0.0	0.0	0.0	-6.73130254950045e-11	0.0	0.0	-1.4897819693014268e-10	0.0	0.0	0.0	0.0	-6.631847401602135e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0774828368483884e-10	0.0	-2.2384286709675416e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2477373789744347e-10	0.0	0.0	0.0	-1.4497340780918315e-09	0.0	-1.0493756221825366e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1834001018121386e-09	0.0	0.0	-1.3928397439921354e-09	0.0	0.0	-1.0893770475152873e-09	2.6087691938113114e-10	0.0	0.0	0.0	0.0	-1.339879426158858e-09	3.2957374612616563e-10	0.0	0.0	0.0	-1.1642218299689094e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.097473171611956e-10	-6.06444029074933e-10	0.0	-1.6883869386373724e-09	0.0	-1.0452794431419175e-09	5.126932749424004e-10	5.172287078742729e-10	0.0	0.0	0.0
OTU_71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.697951109995198e-10	0.0	0.0	0.0	0.0	0.0	0.0	-3.115111103179646e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.525254994858812e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.631197950726149e-11	0.0	0.0	0.0	-1.3980109248286263e-09	0.0	-1.000053079734156e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.6952165241151856e-09	0.0	0.0	-1.3448974347156782e-09	0.0	0.0	-9.516654391994315e-10	0.0	0.0	0.0	0.0	0.0	-1.1048259917264384e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.3071703754285806e-10	0.0	0.0	-3.35668749348502e-10	0.0	-8.895778369167296e-10	5.608567934503692e-11	0.0	0.0	0.0	0.0
OTU_73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.779696577602537e-11	0.0	0.0	3.7683937666816653e-10	0.0	0.0	0.0	-9.828547629243506e-11	0.0	0.0	3.425252080638975e-11	0.0	-6.776678395249384e-11	0.0	0.0	-1.1956421750383765e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.899284011894079e-10	0.0	-3.297233048074611e-10	0.0	0.0	0.0	-7.03814204899061e-11	0.0	0.0	0.0	2.4168411203952614e-10	0.0	-3.150012122270067e-10	0.0	0.0	0.0	-1.377001339216585e-09	0.0	-1.0760426746542563e-09	-4.934550970212327e-11	0.0	-8.661645995268633e-11	-9.089142343161678e-11	0.0	0.0	0.0	-2.291693957600693e-09	0.0	8.023761967510422e-10	-1.2932037322072565e-09	0.0	0.0	-7.545185795068865e-10	5.428462630653649e-10	-1.8038575918934983e-10	0.0	0.0	0.0	-1.3488534712057637e-09	6.217444746641206e-10	0.0	0.0	0.0	-1.6693617191939614e-10	1.1267222671452407e-10	0.0	0.0	0.0	0.0	0.0	0.0	4.068828307116441e-10	-1.0091903554800226e-09	2.152743491578205e-10	0.0	-1.0235481287118872e-09	0.0	-5.831361652885446e-10	1.221146629285482e-09	1.2467864150957477e-09	0.0	0.0	0.0
OTU_75	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1275426983541178e-10	1.6263027573650008e-10	0.0	5.578402387889081e-10	0.0	0.0	0.0	-1.268085670487744e-10	0.0	0.0	8.633344907734682e-11	0.0	-6.425576746266539e-11	0.0	0.0	-1.4096937275306978e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.041579137668166e-10	0.0	-3.1624265163250934e-10	0.0	0.0	0.0	-7.684971094300354e-11	0.0	0.0	0.0	3.070677687712077e-10	0.0	-3.032241688136788e-10	0.0	0.0	0.0	-1.4986437269801989e-09	0.0	-1.072573280552614e-09	0.0	0.0	-9.139771623000535e-11	-1.0981064499298567e-10	0.0	0.0	0.0	-2.1357759604300004e-09	0.0	8.497047631316166e-10	-1.3602574377187144e-09	0.0	0.0	-7.387788740496476e-10	5.725802296466374e-10	-1.7732856178967988e-10	0.0	0.0	0.0	-1.3742849710160662e-09	6.685862332943456e-10	0.0	0.0	0.0	-1.802870057755079e-10	1.0449900554086898e-10	0.0	0.0	0.0	0.0	0.0	0.0	4.503521516466365e-10	-8.690912855777781e-10	3.2397556620015417e-10	0.0	-6.164041777065362e-10	0.0	-5.413137240730875e-10	1.316021642611425e-09	1.3633477974498392e-09	0.0	0.0	0.0
OTU_76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.234825547699297e-11	1.7124942106928454e-10	0.0	3.6494814259122165e-10	0.0	0.0	0.0	-4.547957112978438e-11	0.0	0.0	6.138491011720488e-11	0.0	-4.107930210479651e-11	0.0	0.0	-7.289590068417587e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7326358111016337e-10	0.0	-3.266484961681534e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.142382607597265e-10	0.0	-3.241026140954039e-10	-2.2064062876639187e-11	1.773544477107302e-11	3.494417047229179e-11	-1.3561786160147278e-09	0.0	-1.0465282912916859e-09	-3.4523533495641064e-11	0.0	-6.675810330130721e-11	-7.037572051555972e-11	0.0	0.0	0.0	-2.280679171298997e-09	0.0	6.977815619953825e-10	-1.3105553940508234e-09	0.0	-1.3181223696729628e-10	-8.060050488009899e-10	4.749826774527787e-10	-1.4129824229958233e-10	0.0	0.0	0.0	-1.3685279483490846e-09	5.145538228714764e-10	0.0	0.0	0.0	-1.556114913410887e-10	1.0143452089449134e-10	0.0	0.0	0.0	0.0	0.0	0.0	4.1761105660445624e-10	-9.730921093470496e-10	5.682877281684215e-10	0.0	-9.633389478163373e-10	0.0	-6.888806822327367e-10	1.2849603412056895e-09	1.1852206748549958e-09	0.0	0.0	0.0
OTU_78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.1837563540201e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.586772221713503e-11	0.0	-1.5769145577142194e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5037821287027952e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1130723229413291e-10	-1.541556452105574e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3114623320886644e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2627818342367056e-10	2.89136458820622e-10	0.0	0.0	0.0
OTU_80	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0427732641095496e-10	5.207890837816083e-10	0.0	6.338017546387852e-10	0.0	0.0	0.0	-5.139337501254081e-11	0.0	0.0	1.1624818090270947e-10	0.0	-2.155116075248274e-11	0.0	0.0	-6.952183330609015e-11	0.0	0.0	0.0	0.0	2.2222780209002114e-11	0.0	0.0	-1.357831248719709e-10	0.0	-3.8128789515276177e-10	0.0	0.0	0.0	-7.408784394082298e-11	1.9427868820920566e-11	0.0	0.0	5.139063500014155e-10	0.0	-3.946156210867404e-10	-1.6576031396828417e-11	4.343614302049568e-11	7.087091385264475e-11	-1.3305004359828941e-09	0.0	-9.894415809401272e-10	-2.4579189511509767e-11	0.0	-5.340021306302778e-11	-2.8419613776514084e-11	1.1073371334536044e-11	1.847668141475573e-11	0.0	-1.8815120831456932e-09	0.0	6.205490028541788e-10	-1.3536072590918612e-09	1.1406224937007514e-11	0.0	-9.959915094361047e-10	6.215747603903542e-10	-9.700453243983904e-11	3.3959374553663823e-10	0.0	0.0	-1.2550899275167814e-09	5.176142435422526e-10	0.0	3.485406387840414e-11	1.7732482753443637e-11	-1.2023549985849197e-10	6.796177361506489e-11	0.0	0.0	0.0	0.0	0.0	-9.22925353593079e-11	4.988209438322923e-10	-7.249459795738542e-10	3.834268674010516e-10	0.0	-8.60824010256463e-10	0.0	-9.892399040819981e-10	1.499168966858292e-09	1.224214837048862e-09	0.0	0.0	0.0
OTU_82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.3542284538485423e-10	0.0	0.0	0.0	-3.892635396925877e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.4493764836150913e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.344716483743484e-10	0.0	-2.647033115756406e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.374095644848027e-10	0.0	-2.779351956370401e-10	0.0	0.0	0.0	-1.2072254435388618e-09	0.0	-8.327185561031338e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5493259455586043e-09	0.0	0.0	-1.1170394730494508e-09	0.0	0.0	-7.914699399321712e-10	0.0	-5.404466888208087e-11	0.0	0.0	0.0	-1.1521853507981365e-09	0.0	0.0	0.0	0.0	-1.2188968480662127e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0424432948082457e-10	-5.555304783936991e-10	1.701202523251424e-11	0.0	-8.223921224801394e-10	0.0	-6.177756428800542e-10	7.0429817328121e-10	5.15038632324073e-10	0.0	0.0	0.0
OTU_84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.829163782763018e-11	0.0	-2.501408118523232e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.472202178351505e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.198472417110256e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.5409388624097467e-10	0.0	0.0	0.0	0.0	-9.501500576225004e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8561875732085866e-10	3.812393730979273e-10	0.0	0.0	0.0
OTU_85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.790035811870344e-11	0.0	0.0	3.224375382816023e-10	0.0	0.0	0.0	-7.22242727362599e-11	0.0	0.0	0.0	0.0	-6.013173041257335e-11	0.0	0.0	-1.0127195738707803e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.8380596772555205e-10	0.0	-3.0503639207659155e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0317564808720948e-10	0.0	-2.8888454656558693e-10	0.0	0.0	0.0	-1.4302874410191208e-09	0.0	-1.092447833862755e-09	-4.881617700175092e-11	0.0	-8.661702469677366e-11	-9.542620302193043e-11	0.0	0.0	0.0	-2.288878933479356e-09	0.0	7.589867145312107e-10	-1.3273146901641255e-09	0.0	0.0	-7.469371450426833e-10	4.797479881619023e-10	-1.935125052907074e-10	0.0	0.0	0.0	-1.3933703598914847e-09	5.740998026798329e-10	0.0	0.0	0.0	-1.7040026758567785e-10	9.500330338009844e-11	0.0	0.0	0.0	0.0	0.0	0.0	3.6317416529131165e-10	-1.067837276656877e-09	2.366025424161923e-10	0.0	-8.622058406720743e-10	0.0	-5.829141191456327e-10	1.1314000259698017e-09	1.1546065991148156e-09	0.0	0.0	0.0
OTU_86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.156750748009004e-12	6.05741437259039e-12	0.0	-2.25956434300679e-10	1.0406822050701083e-11	0.0	0.0	0.0	-4.618564144841214e-11	0.0	0.0	-2.1222747388610581e-10	0.0	1.943433338479876e-12	1.0924588151568083e-11	0.0	1.8198985693946145e-11	2.5296199976233634e-11	0.0	-9.030288930301693e-11	7.927815224989575e-12	-1.7732900559171234e-10	1.3479031861279265e-11	7.085880848105163e-12	0.0	-2.0604722190892516e-11	1.8080835234616854e-11	1.1460242214849022e-11	3.8902263957707e-12	0.0	0.0	-1.6268850325619632e-10	0.0	0.0	0.0	-1.0852152020404786e-09	-9.062506783357601e-12	-7.428525546945483e-10	0.0	5.348229553128055e-12	-3.717947233916174e-11	-1.1737364260396987e-11	1.4276452747950488e-11	1.5231538209145462e-11	3.978754315737573e-11	-1.6267742198957264e-09	0.0	4.975554741581507e-10	-1.04489296135258e-09	1.4788338207238724e-11	0.0	-8.341745539271994e-10	5.654624963906017e-10	-5.625158961530267e-11	0.0	0.0	0.0	-1.014661547840224e-09	8.171593004625477e-10	0.0	5.743504784094464e-11	1.7185459628681267e-11	-9.041683273110691e-11	0.0	7.031986790954243e-11	1.7477740729646934e-11	1.0760219179906826e-11	0.0	0.0	-3.5139083192476846e-11	3.345734062264794e-10	-5.951637636404182e-10	-1.8387052940515754e-09	0.0	-5.5930281889754815e-09	0.0	-7.671878549627851e-10	1.0344087395756387e-09	9.51570927248414e-10	2.1343253152007874e-11	2.4326387619037604e-11	-5.290620996341322e-11
OTU_87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.488931683929737e-11	0.0	-2.949034243981916e-10	0.0	0.0	0.0	-6.134529138966323e-11	0.0	0.0	0.0	0.0	0.0	-3.0698458445541366e-10	0.0	0.0	0.0	0.0	0.0	-3.408442563670182e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.047511876516145e-10	0.0	3.865268764774454e-10	0.0	0.0	0.0	0.0	3.439545468561615e-10	0.0	0.0	0.0	0.0	-3.844773035561727e-10	3.409932345504846e-10	0.0	0.0	0.0	-9.816307978473776e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9440949759880795e-10	3.4187933015554886e-10	0.0	0.0	0.0
OTU_88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1189367792145387e-10	0.0	-2.0593496370974044e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.1332013886658668e-10	0.0	0.0	0.0	-1.1678893642165902e-09	0.0	-7.937249894465657e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.348578850377647e-09	0.0	0.0	-1.119855476294237e-09	0.0	0.0	-8.256518155282447e-10	0.0	0.0	0.0	0.0	0.0	-1.1045935488241641e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.3433738183926175e-10	0.0	0.0	-3.0155196578684204e-10	0.0	-8.020848109771686e-10	4.968398831337061e-10	4.867696474842833e-10	0.0	0.0	0.0
OTU_90	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.139583414197281e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.0239153537377885e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-8.572452814631331e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.88320112087528e-11	0.0	0.0	0.0	-9.091140847752469e-10	0.0	-6.727120681186362e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.369526294471041e-09	0.0	4.556651539655288e-10	-8.3930389081246e-10	0.0	0.0	-4.4546819719278057e-10	4.3352867374127036e-10	0.0	0.0	0.0	0.0	-7.793505085681474e-10	6.247972534865724e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4.897298516996228e-10	-8.5655269988775e-10	0.0	-1.833805337156661e-09	0.0	-5.181728740812425e-10	4.705033252993463e-10	4.652506564714681e-10	0.0	0.0	0.0
OTU_92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.908173462908892e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.581356211039833e-11	0.0	0.0	0.0	0.0	2.7235688455038895e-11	2.0852443572904303e-11	0.0	-1.6350410274120357e-10	0.0	-4.1424551154679667e-10	0.0	0.0	0.0	-5.886341797175382e-11	2.3647974345274565e-11	5.4900985010650844e-12	0.0	1.3308697616298357e-10	0.0	-4.25769898911663e-10	0.0	0.0	0.0	-1.3555239456052447e-09	-2.5241331534915734e-11	-9.570993492717898e-10	0.0	0.0	0.0	0.0	1.5576936687268755e-11	2.3830396331303302e-11	9.735851148313593e-12	-1.7151614445213116e-09	0.0	2.849952585090626e-10	-1.3555553919827918e-09	1.6855216656237876e-11	0.0	-1.449435607495804e-09	3.702319685909693e-10	-6.205673103033933e-11	0.0	0.0	0.0	-1.2661055337057975e-09	4.2600427420176186e-10	0.0	-3.0698842038412347e-11	2.2928542608211526e-11	-1.429187802193281e-10	0.0	4.495962019944506e-11	1.3595876056797472e-11	0.0	0.0	0.0	-6.514342931707618e-11	3.2787981720589787e-10	-6.656307211223535e-10	-2.142342660044243e-10	0.0	-1.097316037812972e-09	0.0	-1.443808977727585e-09	6.499510026118505e-10	6.121094807206523e-10	0.0	1.94732326824023e-11	0.0
OTU_94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-7.746918096030443e-11	3.712718463901547e-10	0.0	4.3846745600882774e-10	0.0	0.0	0.0	-5.913848549417755e-11	0.0	0.0	8.262376830358336e-11	0.0	-1.557271130236207e-11	0.0	0.0	-6.53423912974915e-11	0.0	7.222741387158931e-12	0.0	0.0	2.574816870224561e-11	0.0	0.0	-1.6821311123996155e-10	0.0	-3.8491301163321465e-10	0.0	0.0	0.0	-7.299983737681517e-11	2.091164986238048e-11	0.0	0.0	4.4133884733778123e-10	0.0	-3.948111298391881e-10	-1.6938956024448538e-11	4.6141052550052924e-11	7.044921718421954e-11	-1.56768116720939e-09	0.0	-1.110415783010914e-09	-1.3395187266497412e-11	0.0	-5.1793947300146046e-11	-3.3204983275595894e-11	1.3121864040008743e-11	2.1097910402481e-11	3.302506321564312e-11	-2.106396601364474e-09	0.0	6.075933857207306e-10	-1.5978005148883326e-09	1.2860534436257628e-11	0.0	-1.3029758265504395e-09	6.138161162702642e-10	-9.402698310986841e-11	0.0	0.0	0.0	-1.4795187104665732e-09	5.459251825530151e-10	0.0	3.1155608374003016e-11	1.9280604925992387e-11	-1.55245092113644e-10	4.357440153426198e-11	0.0	0.0	0.0	0.0	0.0	-8.869382775749142e-11	5.144866247749401e-10	-6.8618542878303e-10	5.435658437504632e-10	0.0	-7.074758200252668e-10	0.0	-1.2385790693281416e-09	1.5079704202657414e-09	1.228691318001698e-09	0.0	0.0	0.0
OTU_95	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.904811910192718e-10	0.0	0.0	0.0	-6.009929355800298e-11	5.955164456759849e-12	0.0	0.0	0.0	-1.5748890504993673e-11	0.0	0.0	-6.134402062637584e-11	0.0	1.8838943945957658e-12	6.694224075063115e-12	0.0	2.7717639464604748e-11	2.255613787865845e-11	0.0	-2.0774593168497213e-10	0.0	-4.854952475240193e-10	1.298038768533881e-11	2.8284590884883497e-12	0.0	-7.581447201511818e-11	2.4734503327464148e-11	4.397996412978511e-12	0.0	2.8580843095266976e-10	0.0	-4.919337419367333e-10	0.0	0.0	0.0	-1.403199575235872e-09	-3.2549157784072015e-11	-9.77582415162187e-10	-2.34790123094916e-11	-5.368650083659067e-12	0.0	-2.9443396984775676e-11	1.4935285962908567e-11	2.3690104709604407e-11	2.3038329012414227e-11	-1.840585180708302e-09	0.0	4.6015917731227575e-10	-1.3835670338972683e-09	1.7200829998367918e-11	0.0	-1.3496213453505749e-09	6.053440440601978e-10	-1.0050305026966072e-10	0.0	0.0	0.0	-1.3023543490980992e-09	6.516000047392902e-10	0.0	1.6639492247432896e-11	2.2746662267130177e-11	-1.5741308325027288e-10	0.0	8.15856618132576e-11	2.3582489552135307e-11	9.388261608050824e-12	0.0	0.0	-1.0386101596072439e-10	4.673295475044929e-10	-7.349306519376759e-10	-1.6953048805795773e-11	0.0	-1.0837377257535292e-09	0.0	-1.2625279130143634e-09	9.686383008619679e-10	8.706077702620338e-10	0.0	3.015856123119489e-11	-7.600248675099107e-11
