	OTU_1	OTU_2	OTU_3	OTU_4	OTU_5	OTU_6	OTU_7	OTU_8	OTU_9	OTU_10	OTU_11	OTU_12	OTU_13	OTU_14	OTU_15	OTU_16	OTU_17	OTU_18	OTU_20	OTU_21	OTU_22	OTU_23	OTU_24	OTU_25	OTU_27	OTU_28	OTU_30	OTU_31	OTU_33	OTU_34	OTU_35	OTU_36	OTU_37	OTU_38	OTU_39	OTU_40	OTU_41	OTU_42	OTU_45	OTU_46	OTU_47	OTU_48	OTU_50	OTU_51	OTU_52	OTU_53	OTU_55	OTU_56	OTU_57	OTU_59	OTU_61	OTU_62	OTU_63	OTU_64	OTU_66	OTU_68	OTU_70	OTU_71	OTU_72	OTU_73	OTU_74	OTU_76	OTU_78	OTU_79	OTU_80	OTU_84	OTU_85	OTU_87	OTU_88	OTU_89	OTU_90	OTU_91	OTU_92	OTU_96	OTU_97	OTU_100	OTU_101	OTU_105	OTU_108	OTU_109	OTU_110	OTU_111	OTU_112	OTU_113	OTU_114	OTU_119	OTU_122	OTU_124	OTU_125	OTU_126	OTU_129	OTU_130	OTU_131	OTU_136	OTU_139	OTU_140	OTU_141	OTU_143	OTU_144	OTU_147	OTU_149	OTU_154	OTU_155	OTU_158	OTU_161	OTU_162	OTU_165	OTU_168	OTU_181	OTU_183	OTU_190	OTU_195	OTU_201
OTU_37	0.0	0.0	0.0	0.0	0.0	4.763532949760115e-10	0.0	-4.153200820534473e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4782205922132108e-10	1.392321803114675e-09	0.0	1.2401473103946809e-10	0.0	8.90273900600123e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6860001151841493e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5537178300907363e-10	0.0	0.0	0.0	3.1501462991340937e-10	1.0484784629643765e-10	0.0	0.0	-2.196619265262073e-09	0.0	0.0	0.0	2.3310981857131227e-10	0.0	-6.130862895474863e-10	0.0	0.0	0.0	0.0	-1.997096954644141e-09	0.0	-1.012129750287638e-09	-2.9325976743032704e-09	3.281139738526198e-10	1.2252228381316777e-10	-2.6711369294318453e-09	0.0	-5.2381930755139135e-09	0.0	0.0	0.0	-1.5556632994030036e-10	0.0	-1.0936238443608177e-09	0.0	1.590169204059363e-10	0.0	-4.05466848323689e-09	0.0	-7.614100131273189e-10	0.0
OTU_38	0.0	0.0	0.0	0.0	-4.98046991684951e-12	3.9387187413112187e-10	0.0	6.288025425385864e-12	0.0	0.0	6.574868528734272e-12	0.0	0.0	0.0	0.0	-6.272354029557383e-12	0.0	0.0	0.0	0.0	0.0	-5.708234853265761e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4651919499543787e-11	0.0	1.476029207358377e-10	0.0	0.0	-2.5974970093908684e-10	2.979558764808065e-10	0.0	2.3078984382336302e-10	0.0	0.0	1.7681010428230607e-11	1.050905435932503e-10	-6.095658457669251e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.492810343422009e-10	-3.277463909293215e-11	0.0	3.0735445532517245e-11	0.0	0.0	1.2863356148462755e-10	8.703333504764289e-11	0.0	0.0	0.0	1.6964697154367443e-10	0.0	1.492377864079904e-10	0.0	0.0	0.0	4.845688121348209e-10	3.188004144615681e-10	4.7322271323142795e-11	0.0	-2.0605051693539043e-09	0.0	0.0	5.5435519859234426e-11	1.2225471005280469e-10	0.0	-6.25770226511058e-10	0.0	-1.6000026575545339e-10	0.0	1.0718439064590275e-10	-1.6275529152577386e-09	-6.672941984228659e-11	-1.3304157114184284e-09	-2.9299731675536433e-09	1.38979440294083e-10	0.0	-2.1777986387145363e-09	0.0	-4.825040170910956e-09	1.2322501989883823e-10	0.0	0.0	6.442453952068407e-10	0.0	-1.0140264090379443e-09	0.0	3.2524886940562665e-10	-1.741666638486176e-10	-4.273461282343497e-09	0.0	-6.847876174577606e-10	2.784854734996409e-10
OTU_39	0.0	0.0	0.0	0.0	-4.723424900321901e-12	3.1707141222455414e-10	0.0	3.1830690598034626e-12	0.0	0.0	6.7884053753774346e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0782563905861908e-11	0.0	1.1610779597317185e-10	0.0	0.0	-2.1887316716851705e-10	2.1876226930687296e-10	0.0	1.9853145529336718e-10	0.0	0.0	1.2753770643560813e-13	1.206063448215817e-10	-5.345195842665109e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1667759298104286e-10	-2.950545251888791e-11	0.0	1.9573220767253675e-11	0.0	0.0	0.0	6.394616501817685e-11	0.0	0.0	0.0	1.6376867063797048e-10	0.0	1.1078452884644885e-10	0.0	0.0	0.0	4.325168531166877e-10	2.5984244133161077e-10	0.0	0.0	-1.940291880680208e-09	0.0	0.0	3.185145643161843e-11	0.0	0.0	-6.031179323907039e-10	0.0	0.0	0.0	8.292435885198125e-11	-1.5495888562310888e-09	0.0	-1.2804116451323701e-09	-2.683490628991416e-09	1.1008616616113758e-10	0.0	-2.019646813058572e-09	0.0	-4.46711628902293e-09	5.989335940375594e-11	0.0	0.0	5.000014602559877e-10	0.0	-9.484241328979827e-10	0.0	2.7928077660359635e-10	-1.588862427707852e-10	-4.011182777617206e-09	0.0	-6.211246738337894e-10	2.6593182925409274e-10
OTU_40	0.0	0.0	0.0	0.0	0.0	4.3266745128483605e-10	0.0	-5.446501427434176e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6569534973767838e-11	0.0	1.3697813849804012e-10	0.0	0.0	-2.2839769187384712e-10	3.26278265132837e-10	0.0	1.9882406958903258e-10	0.0	0.0	1.5689499437753688e-11	7.983457935725927e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4228597092827237e-10	0.0	0.0	2.5705748266513227e-11	0.0	0.0	1.3070486823570782e-10	7.7234578343432e-11	0.0	0.0	0.0	1.0967046820578915e-10	0.0	1.6217203840785939e-10	0.0	0.0	0.0	4.5330253381194364e-10	2.91426867562794e-10	3.7826270368202705e-11	0.0	-2.1543951984181557e-09	0.0	0.0	5.978900108421203e-11	1.304773721064387e-10	0.0	-6.0875344150999e-10	0.0	0.0	0.0	1.0500330180886315e-10	-1.7265057019733747e-09	-6.315952350424502e-11	-1.2677483197244035e-09	-2.819816577921911e-09	1.5295513035728094e-10	0.0	-2.168797547446059e-09	0.0	-4.666697080521114e-09	9.935408811464567e-11	0.0	0.0	6.095458889123239e-10	0.0	-9.943942584006825e-10	0.0	2.96975568788193e-10	-2.0226509747864395e-10	-4.053640240337364e-09	0.0	-6.429699304173392e-10	1.9924218661725493e-10
OTU_41	0.0	0.0	0.0	0.0	0.0	6.210815051565437e-10	0.0	8.353433180496984e-12	0.0	0.0	2.555861068528211e-14	0.0	0.0	-8.984240370503193e-12	0.0	0.0	0.0	-7.830540585983352e-11	7.658328198638658e-12	0.0	0.0	0.0	0.0	0.0	-1.1110069391852412e-11	0.0	0.0	0.0	0.0	9.977458005259691e-12	0.0	0.0	1.1264296910007706e-12	0.0	0.0	0.0	0.0	0.0	8.33094222114807e-11	0.0	2.2626229426432106e-10	0.0	-6.603725082602304e-12	-2.687780044591118e-10	3.3579858514154076e-10	0.0	2.8300847759358104e-10	0.0	0.0	3.763542056131962e-11	0.0	-5.679270570862691e-11	0.0	1.8586833268362598e-11	0.0	1.2076970866868448e-10	0.0	8.02845825349396e-11	0.0	2.4673288354857416e-10	0.0	-4.247317642419446e-11	7.646592484178338e-11	0.0	0.0	1.684004756003253e-10	1.3273436186107185e-10	-1.8317693206339039e-10	0.0	0.0	1.0927126148554573e-10	0.0	2.7824307804494077e-10	0.0	-8.231644900521057e-12	0.0	5.774206964746814e-10	4.495428901466385e-10	9.961388596539606e-11	-1.8163521877489604e-11	-2.006282931521756e-09	0.0	5.6241452718403146e-11	1.3707082921256996e-10	1.561914159096008e-10	0.0	-4.465918149866017e-10	0.0	0.0	0.0	2.4085498908110113e-10	-1.6900839412402713e-09	-2.2612809198398998e-11	-1.210625641116564e-09	-2.703217033891543e-09	1.526932418560767e-10	0.0	-2.093108236967519e-09	7.317548784941422e-11	-4.583999727296123e-09	1.906599228609864e-10	-1.6078022807393683e-10	0.0	1.0630144643318117e-09	0.0	-9.248733805153641e-10	4.9000978215364985e-11	5.055541604864184e-10	-2.006993176538789e-10	-3.700677186369122e-09	-6.435573133741141e-11	-6.282714018509006e-10	8.9919033491168e-11
OTU_42	0.0	0.0	0.0	0.0	-3.5821515157731554e-12	4.3178951753369757e-10	0.0	-4.951129048365566e-11	0.0	0.0	5.768991266233799e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.381733048169988e-11	0.0	7.84886773144958e-11	0.0	0.0	-1.6848965189331912e-10	8.803444328855952e-10	0.0	1.777001526856188e-10	0.0	0.0	0.0	6.432404739321639e-11	0.0	0.0	0.0	0.0	0.0	1.1336751772438052e-10	0.0	0.0	7.094399153526523e-11	-2.37776239936181e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.845749239453466e-11	0.0	1.208083881249815e-10	0.0	0.0	0.0	4.1051931518133163e-10	1.7907290074124436e-10	0.0	0.0	-2.138020604706375e-09	0.0	0.0	0.0	2.093279386393322e-10	0.0	-6.579715733760627e-10	0.0	0.0	0.0	-6.6610601110749645e-12	-1.7830723649169424e-09	0.0	-1.2075953696202955e-09	-2.8784422424069457e-09	2.3531791153590407e-10	0.0	-2.4042416784737715e-09	0.0	-4.9213381709134165e-09	-4.128825802508867e-11	0.0	0.0	2.2520804531554238e-10	0.0	-1.050552467968062e-09	0.0	2.2706796924750579e-10	0.0	-4.0353625893709095e-09	0.0	-6.694612508087293e-10	1.7446609323143258e-10
OTU_45	0.0	0.0	0.0	0.0	0.0	2.3984336922694356e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.157102349071099e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.393419790501618e-10	0.0	0.0	0.0	-1.7171525602784206e-09	0.0	0.0	0.0	0.0	0.0	-3.9375177310515013e-10	0.0	0.0	0.0	0.0	-1.7118488182505314e-09	0.0	-9.474385813314982e-10	-2.6601681412255275e-09	0.0	0.0	-2.353378435921789e-09	0.0	-4.818408529940417e-09	0.0	0.0	0.0	0.0	0.0	-9.238295832266627e-10	0.0	0.0	0.0	-3.58338549908267e-09	0.0	-6.706562502808597e-10	0.0
OTU_46	0.0	0.0	0.0	0.0	0.0	1.0097495134095834e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.401699841695446e-10	0.0	0.0	6.8903289346534e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7822913551633834e-10	1.2309685246851154e-10	0.0	0.0	-1.7339714696004313e-09	0.0	0.0	0.0	0.0	0.0	-4.820532560347795e-10	0.0	0.0	0.0	0.0	-1.476882902699081e-09	0.0	-1.0361908144254833e-09	-2.3732422269572974e-09	0.0	0.0	-1.922443883829269e-09	0.0	-3.878448312454944e-09	0.0	0.0	0.0	3.006935013177416e-10	0.0	-8.601794776427976e-10	0.0	0.0	0.0	-3.2444502939524267e-09	0.0	-5.924109705910898e-10	0.0
OTU_47	0.0	0.0	0.0	0.0	0.0	2.2711810961328965e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0865898352247459e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.4293258770246542e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9652618026079074e-09	0.0	0.0	0.0	0.0	0.0	-4.6250628235477477e-10	0.0	0.0	0.0	0.0	-1.867865150698721e-09	0.0	-8.38354092002648e-10	-2.7799564445026516e-09	0.0	0.0	-2.5567524890409792e-09	0.0	-4.994538049275478e-09	0.0	0.0	0.0	0.0	0.0	-1.0038448036945662e-09	0.0	0.0	0.0	-3.6081239883659936e-09	0.0	-7.198224992958772e-10	0.0
OTU_48	0.0	0.0	0.0	0.0	0.0	5.458485813352875e-10	0.0	3.5206277140583045e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.739553736427767e-12	-9.041217952490894e-11	8.269313778885354e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2824405095150714e-11	0.0	0.0	2.6776906568862298e-12	0.0	0.0	0.0	0.0	7.890510862741878e-12	9.580064770897882e-11	0.0	2.1282702436165245e-10	0.0	0.0	-1.7950196233081781e-10	9.278857632747672e-11	0.0	2.2388972211661822e-10	0.0	0.0	4.410380529666869e-11	0.0	0.0	0.0	1.867035747339677e-11	0.0	1.1288997511599401e-10	-1.2849167777337773e-10	6.872581640463805e-11	0.0	2.425029192837709e-10	0.0	0.0	9.680175496135724e-11	5.640882853877205e-12	0.0	1.618564917052078e-10	1.3245185728673978e-10	-2.3390896091833513e-10	1.2563107286655094e-11	0.0	-2.7960812983660434e-11	3.2847923517001784e-12	3.089336319792973e-10	0.0	0.0	0.0	4.422830467237436e-10	4.3179905071775274e-10	1.1565520852973007e-10	2.1470297005834566e-13	-1.5577049653436693e-09	0.0	4.787259749456895e-11	1.3199966189864185e-10	1.141533654538703e-10	0.0	-2.397938941045143e-10	0.0	0.0	0.0	2.460810961008042e-10	-1.2380571152922057e-09	-9.505123154808621e-12	-8.643052361564387e-10	-1.5825739638937254e-09	0.0	0.0	-1.3379641339053471e-09	0.0	-2.7018013884824413e-09	1.863065005067151e-10	-1.2542302626157588e-10	0.0	1.0337777166600553e-09	0.0	-5.874896241034749e-10	6.668339833319252e-11	4.5106450375992066e-10	-1.5252277153707042e-10	-2.069640142462776e-09	-1.2514348501440122e-10	-3.7368996676447487e-10	0.0
OTU_50	0.0	0.0	0.0	0.0	0.0	5.614150129786489e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2013366151781192e-10	1.2182239529619875e-09	0.0	1.5822117532417033e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.7271127999692325e-10	2.0094397695918714e-10	0.0	0.0	-1.6419173929786575e-09	0.0	0.0	0.0	0.0	0.0	-2.695305420020726e-10	0.0	0.0	0.0	0.0	-1.6259258914005461e-09	0.0	-1.0340621761992664e-09	-2.0190764181366088e-09	0.0	0.0	-1.8677305250928017e-09	0.0	-3.744285075162375e-09	0.0	0.0	0.0	2.6376710494685756e-10	0.0	-7.252975338406206e-10	0.0	2.307289784072188e-10	0.0	-2.997100784592316e-09	0.0	-4.439128002399455e-10	0.0
OTU_51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.895615963423545e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-6.977994691167615e-10	0.0	-1.2825902833889013e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-9.962838845368831e-10	0.0	0.0	0.0
OTU_52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_53	0.0	0.0	0.0	0.0	-4.5557243762985585e-12	3.56234120541175e-10	0.0	-4.8199542868424834e-12	0.0	0.0	6.305208774434684e-12	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.968359497908762e-12	0.0	1.1744543900822045e-10	0.0	0.0	-2.2284100896305774e-10	3.053887055558562e-10	0.0	2.0320876635896685e-10	0.0	0.0	7.25641642968896e-12	9.662154390345184e-11	-6.108041303341024e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1228011474544417e-10	-2.945185986546582e-11	0.0	1.4599510687177972e-11	0.0	0.0	0.0	6.604999275766017e-11	0.0	0.0	0.0	1.6875908814078235e-10	0.0	1.286093486858065e-10	0.0	0.0	0.0	4.776922014152417e-10	2.5432121104068996e-10	0.0	0.0	-1.981101095628746e-09	0.0	0.0	3.3650079898492185e-11	0.0	0.0	-6.179429345288383e-10	0.0	0.0	0.0	7.107566999156455e-11	-1.6111222437742923e-09	0.0	-1.2314329917667852e-09	-2.74529995177726e-09	1.426938344745567e-10	0.0	-2.1060154842656458e-09	0.0	-4.624617517035721e-09	5.346719455648719e-11	0.0	0.0	5.338457127041362e-10	0.0	-9.756563189108148e-10	0.0	2.8327056242081697e-10	-1.7657883643244878e-10	-4.037813404372606e-09	0.0	-6.648595893126653e-10	2.2928174756961406e-10
OTU_55	0.0	0.0	0.0	0.0	0.0	3.4518682557275004e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.1857349699103205e-10	1.0589809460723997e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.58157366369975e-09	0.0	0.0	0.0	0.0	0.0	-2.941675653227036e-10	0.0	0.0	0.0	0.0	-1.7377323558658523e-09	0.0	-9.837887590153904e-10	-2.3798008236115586e-09	0.0	0.0	-2.028529551980693e-09	0.0	-4.189519015875893e-09	0.0	0.0	0.0	0.0	0.0	-7.741938409991214e-10	0.0	0.0	0.0	-3.1350855799309366e-09	0.0	0.0	0.0
OTU_56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3668692962637467e-09	0.0	0.0	0.0	0.0	0.0	-5.832036576176185e-10	0.0	0.0	0.0	0.0	-1.6515788623965299e-09	0.0	-9.181607117387162e-10	-2.004785521054158e-09	0.0	0.0	-1.949178889965526e-09	0.0	-3.2480189568602847e-09	0.0	0.0	0.0	0.0	0.0	-9.1691876093731e-10	0.0	0.0	0.0	-2.595858676379233e-09	0.0	-6.476999240453921e-10	0.0
OTU_57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.660873859604399e-09	0.0	0.0	0.0	0.0	0.0	-6.524409381498759e-10	0.0	0.0	0.0	0.0	-1.834068856236126e-09	0.0	-8.979787632656568e-10	-2.1625812262169078e-09	0.0	0.0	-2.2620369745510105e-09	0.0	-3.652780357291719e-09	0.0	0.0	0.0	0.0	0.0	-1.020501069492755e-09	0.0	0.0	0.0	-2.922097278847722e-09	0.0	-7.310919175257772e-10	0.0
OTU_59	0.0	0.0	0.0	0.0	0.0	3.055246231931322e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-5.0749375848944846e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2175896922117542e-10	0.0	0.0	-1.170245891154658e-10	0.0	0.0	1.4836945427362158e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3521268981106482e-10	0.0	0.0	4.7672203968270574e-11	0.0	0.0	0.0	7.486794910036606e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.8855322395137553e-10	2.48619757525e-10	0.0	0.0	-9.877805759729882e-10	0.0	0.0	5.904528407085047e-11	0.0	0.0	-1.6728872167365186e-10	0.0	0.0	0.0	1.4691363931646803e-10	-1.0613658471944903e-09	0.0	-7.927239012229212e-10	-1.865739311206852e-09	0.0	0.0	-1.386145428771337e-09	0.0	-3.529078279269048e-09	1.1985889615974468e-10	0.0	0.0	5.96253225995676e-10	0.0	-6.245377588466467e-10	0.0	3.056342138747177e-10	-9.866837204886188e-11	-2.6052398960747058e-09	0.0	-3.84110910736838e-10	0.0
OTU_61	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_62	0.0	0.0	0.0	0.0	0.0	5.641706703021754e-10	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.207588739425843e-11	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.7403763783319052e-10	1.0485295565117051e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8878595004488983e-10	0.0	0.0	0.0	2.1254698149588026e-10	1.9873694141934104e-10	0.0	0.0	-1.524993082264647e-09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.568946739658953e-09	0.0	-8.349843106362382e-10	-1.7973270586064804e-09	0.0	0.0	-1.6837920292161696e-09	0.0	-3.204268061944761e-09	0.0	0.0	0.0	3.4517714508548425e-10	0.0	-5.903439404041286e-10	0.0	2.182181795008595e-10	0.0	-2.4060333060733826e-09	0.0	-4.1089576724243293e-10	0.0
